,Source,Date,Post_id,Sentence_id,LDA_Dominant_Topic,LABEL1,Text,Dominant_Pct,Dominant_Topic_Keywords,Predicted_label
0,1,2020-02-02,2,1,4,,as of 2 february 2020 2pm we have not been notified of any new confirmed cases of 2019 novel coronavirus infection in singapore.,0.07478632478632481,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,DORMS_OUTBREAKS
854,1,2020-07-24,295,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09551656920077975,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
855,1,2020-07-25,296,1,1,,as of 25 july 2020 12pm we have preliminarily confirmed an additional 513 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
856,1,2020-07-25,296,2,13,,based on our investigations so far there are 2 cases in the community both of whom are work pass holders.,0.11309523809523814,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
857,1,2020-07-25,296,3,5,,in addition there are 6 imported cases who had been placed on stay-home notice upon arrival in singapore.,0.10062893081761011,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,TESTING
858,1,2020-07-25,296,4,9,,the inter-agency taskforce is on track to clear all the dormitories by the beginning of august 2020 with the exception of 17 standalone blocks in 8 purpose built dormitories which serve as quarantine facilities for 28000 workers still serving out their isolation period.,0.0965391621129326,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,DORMS_OUTBREAKS
859,1,2020-07-25,296,5,9,,this last batch of workers come from dormitories with a relatively high prevalence of covid-19 and will be subject to a final test before they complete their isolation periods.,0.08966861598440547,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,DORMS_OUTBREAKS
860,1,2020-07-25,296,6,9,,we therefore expect the daily case counts to be high for the coming two weeks before tapering down thereafter.,0.08333333333333336,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,TRACING
861,1,2020-07-25,296,7,5,,we are still working through the details of the cases today and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/513-new-cases-of-covid-19-infection,0.14124293785310738,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
862,1,2020-07-25,297,1,6,,as of 25 july 2020 12pm we have confirmed and verified an additional 513 cases of covid-19 infection in singapore.,0.07692307692307694,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
863,1,2020-07-25,297,2,1,,the breakdown of the cases is as follows:a) imported cases: 6 (2 permanent residents 4 dependantâ€™s pass holders)b) cases in the community: 2  (2 work permit holders)c) cases residing in dormitories: 505of the new cases 99% are linked to known clusters while the rest are pending contact tracing.180 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.11424100156494521,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
864,1,2020-07-25,297,3,3,,in all 45352 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 148 confirmed cases who are still in hospital.,0.09722222222222224,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
865,1,2020-07-25,297,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09941520467836261,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
866,1,2020-07-26,298,1,1,,as of 26 july 2020 12pm we have preliminarily confirmed an additional 481 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
867,1,2020-07-26,298,2,13,,based on our investigations so far there are 5 cases in the community all of whom are work pass holders.in addition there are 4 imported cases who had been placed on stay-home notice upon arrival in singapore.,0.1073446327683616,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
868,1,2020-07-26,298,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/481-new-cases-of-covid-19-infection,0.14367816091954025,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
869,1,2020-07-26,299,1,11,,as of 26 july 2020 12pm we have confirmed and verified an additional 481 cases of covid-19 infection in singapore.,0.07692307692307694,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
870,1,2020-07-26,299,2,1,,the breakdown of the cases is as follows:a)     imported cases: 4 (2 singaporeans/permanent residents 2 work permit holders)b)     cases in the community: 5 (1 work pass holder 4 work permit holders)c)      cases residing in dormitories: 472of the new cases 98% are linked to known clusters while the rest are pending contact tracing.169 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.1628614916286149,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
871,1,2020-07-26,299,3,3,,in all 45521 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 173 confirmed cases who are still in hospital.,0.0873015873015873,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
872,1,2020-07-26,299,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09941520467836261,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
873,1,2020-07-27,300,1,1,,as of 27 july 2020 12pm we have preliminarily confirmed an additional 469 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12929292929292935,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
874,1,2020-07-27,300,2,13,,based on our investigations so far there are 2 cases in the community of whom 1 is a singaporean and 1 is a work pass holder.in addition there are 15 imported cases who had all been placed on stay-home notice upon arrival in singapore.,0.1092278719397364,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
875,1,2020-07-27,300,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/469-new-cases-of-covid-19-infection,0.14176245210727972,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
876,1,2020-07-27,301,1,6,,as of 27 july 2020 12pm we have confirmed and verified an additional 469 cases of covid-19 infection in singapore.,0.07692307692307696,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
877,1,2020-07-27,301,2,1,,the breakdown of the cases is as follows:a) imported cases: 15 (2 singaporeans/permanent residents 7 work pass holders 4 work permit holders 2 dependantâ€™s pass holders)b) cases in the community: 2 (1 singaporean 1 work pass holder)c) cases residing in dormitories: 452of the new cases 99% are linked to known clusters while the rest are pending contact tracing.171 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.13450292397660818,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
878,1,2020-07-27,301,3,2,,in all 45692 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 179 confirmed cases who are still in hospital.,0.08531746031746033,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
879,1,2020-07-27,301,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09941520467836258,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
880,1,2020-07-28,302,1,1,,as of 28 july 2020 12pm we have preliminarily confirmed an additional 359 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12929292929292932,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
881,1,2020-07-28,302,2,13,,based on our investigations so far there is 1 case in the community who is a work pass holder.,0.10515873015873019,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
882,1,2020-07-28,302,3,5,,in addition there are 2 imported cases both of whom had been placed on stay-home notice upon arrival in singapore.,0.10062893081761011,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,TESTING
883,1,2020-07-28,302,4,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/359-new-cases-of-covid-19-infection,0.14367816091954025,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
884,1,2020-07-28,303,1,10,,as of 28 july 2020 12pm we have confirmed and verified an additional 359 cases of covid-19 infection in singapore.,0.07692307692307694,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
885,1,2020-07-28,303,2,1,,the breakdown of the cases is as follows:a)       imported cases: 2 (1 work pass holder 1 dependantâ€™s pass holder)b)      cases in the community: 1 (1 work pass holder)c)       cases residing in dormitories: 356of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.12581699346405226,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,TRACING
886,1,2020-07-28,303,3,2,,201 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.096969696969697,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
887,1,2020-07-28,303,4,2,,in all 45893 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 185 confirmed cases who are still in hospital.,0.09722222222222224,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
888,1,2020-07-28,303,5,15,,of these most are stable or improving and none is in the intensive care unit.,0.09941520467836261,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
889,1,2020-07-29,304,1,1,,as of 29 july 2020 12pm we have preliminarily confirmed an additional 334 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
890,1,2020-07-29,304,2,5,,based on our investigations so far there are 3 cases in the community of whom 2 are singaporeans/ permanent residents and 1 is a work pass holder.in addition there are 4 imported cases who had been placed on stay-home notice upon arrival in singapore.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/334-new-cases-of-covid-19-infection,0.15422885572139303,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,DORMS_OUTBREAKS
891,1,2020-07-29,305,1,6,,as of 29 july 2020 12pm we have confirmed and verified an additional 334 cases of covid-19 infection in singapore.,0.07905982905982908,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
892,1,2020-07-29,305,2,13,,the breakdown of the cases is as follows:a)    imported cases: 4 (1 singaporean 1 work pass holder 2 studentâ€™s pass holders)b)    cases in the community: 3 (2 singaporeans 1 work pass holder)c)     cases residing in dormitories: 327of the new cases 99% are linked to known clusters while the rest are pending contact tracing.205 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.16816816816816813,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
893,1,2020-07-29,305,3,2,,in all 46098 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 184 confirmed cases who are still in hospital.,0.09126984126984129,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
894,1,2020-07-29,305,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.0974658869395712,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
895,1,2020-07-30,306,1,1,,as of 30 july 2020 12pm we have preliminarily confirmed an additional 278 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
896,1,2020-07-30,306,2,5,,based on our investigations so far there are 4 cases in the community of whom 1 is a singaporean and 3 are work pass holders.in addition there are 4 imported cases who had been placed on stay-home notice upon arrival in singapore.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/278-new-cases-of-covid-19-infection,0.15422885572139303,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,DORMS_OUTBREAKS
897,1,2020-07-30,308,1,10,,as of 30 july 2020 12pm we have confirmed and verified an additional 278 cases of covid-19 infection in singapore.,0.0854700854700855,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
898,1,2020-07-30,308,2,1,,the breakdown of the cases is as follows:a) imported cases: 4 (3 work pass holders 1 work permit holder)b) cases in the community: 4 (1 singaporean 3 work permit holders)c) cases residing in dormitories: 270of the new cases 99% are linked to known clusters while the rest are pending contact tracing.210 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.16816816816816813,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
899,1,2020-07-30,308,3,2,,in all 46308 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 148 confirmed cases who are still in hospital.,0.09126984126984129,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
900,1,2020-07-30,308,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.101364522417154,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
901,1,2020-07-31,309,1,1,,as of 31 july 2020 12pm we have preliminarily confirmed an additional 396 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12525252525252528,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
902,1,2020-07-31,309,2,13,,based on our investigations so far there are 3 cases in the community all of whom are work pass holders.in addition there are 3 imported cases who had been placed on stay-home notice upon arrival in singapore.,0.10357815442561207,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
903,1,2020-07-31,309,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/396-new-cases-of-covid-19-infection,0.14367816091954025,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
904,1,2020-07-31,310,1,10,,as of 31 july 2020 12pm we have confirmed and verified an additional 396 cases of covid-19 infection in singapore.,0.0747863247863248,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
905,1,2020-07-31,310,2,13,,the breakdown of the cases is as follows:a) imported cases: 3 (2 singaporeans/permanent residents 1 dependantâ€™s pass holder)b) cases in the community: 3 (1 work pass holder 1 work permit holder 1 short-term visit pass holder)c) cases residing in dormitories: 390of the new cases 99% are linked to known clusters while the rest are pending contact tracing.183 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.14473684210526314,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
906,1,2020-07-31,310,3,3,,in all 46491 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 136 confirmed cases who are still in hospital.,0.09523809523809526,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
907,1,2020-07-31,310,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09746588693957117,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
908,1,2020-08-01,311,1,10,,as of 1 august 2020 12pm we have confirmed and verified an additional 307 cases of covid-19 infection in singapore.,0.07478632478632478,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
909,1,2020-08-01,311,2,13,,the breakdown of the cases is as follows:a) imported cases: 5 (2 work pass holders 2 dependant's pass holders 1 long-term visit pass holder)b) cases in the community: 1 (1 singaporean)c) cases residing in dormitories: 301of the new cases 99% are linked to known clusters while the rest are pending contact tracing.249 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.1265432098765432,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
910,1,2020-08-01,311,3,3,,in all 46740 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 117 confirmed cases who are still in hospital.,0.0892857142857143,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
911,1,2020-08-01,311,4,15,,of these most are stable or improving and none is in the intensive care unit.,0.09746588693957117,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
912,2,2020-08-01,312,1,10,,there are currently 117 confirmed cases who are still in hospital.,0.07189542483660132,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,CONDITION
913,2,2020-08-01,312,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
914,2,2020-08-01,313,1,2,,as of 1 august 2020 12pm 249 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10707070707070711,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
915,2,2020-08-01,313,2,6,,in all 46740 have fully recovered from the infection and have been discharged.,0.07625272331154687,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,RECOVERY
916,2,2020-08-01,314,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.11934156378600826,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
917,2,2020-08-01,315,1,10,,as of 1 august 2020 12pm we have confirmed and verified an additional 307 cases of covid-19 infection in singapore.,0.07692307692307696,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
918,2,2020-08-01,315,2,12,,breakdown: 5 imported 1 case in the community & 301 cases residing in dorms.,0.09259259259259263,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
919,2,2020-07-31,317,1,11,,there are currently 136 confirmed cases who are still in hospital.,0.07189542483660133,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,CONDITION
920,2,2020-07-31,317,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
921,2,2020-07-31,318,1,3,,as of 30 jul 2020 12pm 183 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10101010101010102,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
922,2,2020-07-31,318,2,10,,in all 46491 have fully recovered from the infection and have been discharged.,0.07407407407407408,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,RECOVERY
923,2,2020-07-31,319,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.11728395061728397,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
924,2,2020-07-31,320,1,11,,as of 31 july 2020 12pm we have confirmed and verified an additional 396 cases of covid-19 infection in singapore.,0.07478632478632481,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
925,2,2020-07-31,320,2,12,,breakdown: 3 imported 3 cases in the community & 390 cases residing in dorms.,0.09876543209876547,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
926,2,2020-07-31,321,1,11,,as of 31 july 2020 12pm we have preliminarily confirmed an additional 396 cases of covid-19 infection in singapore.,0.07692307692307691,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
927,2,2020-07-30,322,1,4,,there are currently 148 confirmed cases who are still in hospital.,0.07189542483660132,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,CONDITION
928,2,2020-07-30,322,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
929,2,2020-07-30,323,1,3,,as of 30 jul 2020 12pm 210 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.101010101010101,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
930,2,2020-07-30,323,2,6,,in all 46308 have fully recovered from the infection and have been discharged.,0.07407407407407408,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,RECOVERY
931,2,2020-07-30,324,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.11728395061728397,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
932,2,2020-07-30,325,1,6,,as of 30 july 2020 12pm we have confirmed and verified an additional 278 cases of covid-19 infection in singapore.,0.0747863247863248,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
933,2,2020-07-30,325,2,12,,breakdown: 4 imported 4 cases in the community & 270 cases residing in dorms.,0.0843621399176955,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
934,2,2020-07-30,326,1,7,,the multi-ministry taskforce will be easing restrictions on two key life events â€“ namely weddings and wakes/ funerals â€“ as part of a careful calibrated resumption of activities in phase two.,0.1091954022988506,patient| health| time| support| testing| group| effort| family| person| worker,CRITICAL
935,2,2020-07-30,327,1,10,,as of 30 july 2020 12pm we have preliminarily confirmed an additional 278 cases of covid-19 infection in singapore.,0.08333333333333337,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
936,2,2020-07-29,328,1,11,,there are currently 184 confirmed cases who are still in hospital.,0.07189542483660132,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,CONDITION
937,2,2020-07-29,328,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
938,2,2020-07-29,329,1,3,,as of 29 jul 2020 12pm 205 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10303030303030306,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
939,2,2020-07-29,329,2,6,,in all 46098 have fully recovered from the infection and have been discharged.,0.0740740740740741,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,RECOVERY
940,2,2020-07-29,330,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.11728395061728397,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
941,2,2020-07-29,331,1,4,,as of 29 july 2020 12pm we have confirmed and verified an additional 334 cases of covid-19 infection in singapore.,0.0790598290598291,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,NEW_CASES
942,2,2020-07-29,331,2,12,,breakdown: 4 imported 3 cases in the community & 327 cases residing in dorms.,0.09053497942386833,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
943,2,2020-07-29,332,1,6,,as of 29 july 2020 12pm we have preliminarily confirmed an additional 334 cases of covid-19 infection in singapore.,0.07478632478632478,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
944,2,2020-07-28,333,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
945,2,2020-07-28,334,1,2,,as of 28 jul 2020 12pm 201 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.09696969696969697,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
946,2,2020-07-28,334,2,6,,in all 45893 have fully recovered from the infection and have been discharged.,0.0740740740740741,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,RECOVERY
947,2,2020-07-28,335,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.11934156378600823,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
948,2,2020-07-28,336,1,6,,as of 28 july 2020 12pm we have confirmed and verified an additional 359 cases of covid-19 infection in singapore.,0.08119658119658121,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
949,2,2020-07-28,336,2,12,,breakdown: 2 imported 1 case in the community & 356 cases residing in dorms.,0.08847736625514407,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
950,2,2020-07-28,337,1,6,,as of 28 july 2020 12pm we have preliminarily confirmed an additional 359 cases of covid-19 infection in singapore.,0.07692307692307696,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
951,2,2020-07-27,338,1,10,,there are currently 179 confirmed cases who are still in hospital.,0.07407407407407408,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,CONDITION
952,2,2020-07-27,338,2,15,,of these most are stable or improving and none is in the intensive care unit.,0.1025641025641026,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
953,2,2020-07-27,339,1,3,,as of 27 jul 2020 12pm 171 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10101010101010102,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
954,2,2020-07-27,339,2,11,,in all 45692 have fully recovered from the infection and have been discharged.,0.0740740740740741,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,RECOVERY
955,2,2020-07-27,340,1,8,,of the new cases 99% are linked to known clusters while the rest are pending contact tracing.,0.12139917695473251,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
956,2,2020-07-27,341,1,10,,as of 27 july 2020 12pm we have confirmed and verified an additional 469 cases of covid-19 infection in singapore.,0.07905982905982907,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
957,2,2020-07-27,341,2,12,,breakdown: 15 imported 2 cases in the community & 452 cases residing in dorms.,0.09053497942386837,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
958,2,2020-07-27,342,1,10,,as of 27 july 2020 12pm we have preliminarily confirmed an additional 469 cases of covid-19 infection in singapore.,0.07692307692307694,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
959,2,2020-07-26,343,1,4,,there are currently 173 confirmed cases who are still in hospital.,0.07189542483660132,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,CONDITION
960,2,2020-07-26,344,1,3,,as of 26 jul 2020 12pm 169 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.09898989898989902,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
961,2,2020-07-26,344,2,6,,in all 45521 have fully recovered from the infection and have been discharged.,0.0740740740740741,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,RECOVERY
962,2,2020-07-26,345,1,8,,of the new cases 98% are linked to known clusters while the rest are pending contact tracing.,0.12139917695473254,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,TRACING
963,2,2020-07-26,346,1,11,,as of 26 july 2020 12pm we have confirmed and verified an additional 481 cases of covid-19 infection in singapore.,0.07905982905982908,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
964,2,2020-07-26,346,2,12,,breakdown: 4 imported 5 cases in the community & 472 cases residing in dorms.,0.08847736625514407,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,DORMS_OUTBREAKS
965,2,2020-07-26,347,1,10,,as of 26 july 2020 12pm we have preliminarily confirmed an additional 481 cases of covid-19 infection in singapore.,0.0747863247863248,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
966,2,2020-07-25,348,1,12,,there are currently 148 confirmed cases who are still in hospital.,0.07189542483660132,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,CONDITION
967,2,2020-07-25,349,1,2,,as of 25 jul 2020 12pm 180 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10303030303030306,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
